name,model,formula,threads,time_s,memory_MB,runs
prismlike_rc3_1,robot_grid/prismlike_robot_grid_N3.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,8,3.543427,354.679688,1
prismlike_rc3_1,robot_grid/prismlike_robot_grid_N3.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,16,2.396431,369.433594,1
prismlike_rc3_1,robot_grid/prismlike_robot_grid_N3.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,32,1.790894,442.941406,1
prismlike_rc3_2,robot_grid/prismlike_robot_grid_N3.lcgs,robot_grid/everyone_starts_home_TRUE.json,1,0.015889,8.578125,63
prismlike_rc3_2,robot_grid/prismlike_robot_grid_N3.lcgs,robot_grid/everyone_starts_home_TRUE.json,2,0.018490,8.640625,55
prismlike_rc3_2,robot_grid/prismlike_robot_grid_N3.lcgs,robot_grid/everyone_starts_home_TRUE.json,4,0.018656,8.675781,54
prismlike_rc3_2,robot_grid/prismlike_robot_grid_N3.lcgs,robot_grid/everyone_starts_home_TRUE.json,8,0.019848,8.738281,51
prismlike_rc3_2,robot_grid/prismlike_robot_grid_N3.lcgs,robot_grid/everyone_starts_home_TRUE.json,16,0.021473,9.378906,47
prismlike_rc3_2,robot_grid/prismlike_robot_grid_N3.lcgs,robot_grid/everyone_starts_home_TRUE.json,32,0.026340,11.019531,38
prismlike_rc3_3,robot_grid/prismlike_robot_grid_N3.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,1,21.577290,311.433594,1
prismlike_rc3_3,robot_grid/prismlike_robot_grid_N3.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,2,10.683905,297.632812,1
prismlike_rc3_3,robot_grid/prismlike_robot_grid_N3.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,4,5.917101,341.441406,1
prismlike_rc3_3,robot_grid/prismlike_robot_grid_N3.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,8,2.923133,321.601562,1
prismlike_rc3_3,robot_grid/prismlike_robot_grid_N3.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,16,2.012942,375.039062,1
prismlike_rc3_3,robot_grid/prismlike_robot_grid_N3.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,32,1.150045,390.468750,1
prismlike_rc4_1,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,1,485.495948,5327.828125,1
prismlike_rc4_1,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,2,230.772035,5573.660156,1
prismlike_rc4_1,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,4,119.530016,5629.707031,1
prismlike_rc4_1,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,8,65.463617,5724.003906,1
prismlike_rc4_1,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,16,37.614237,6023.984375,1
prismlike_rc4_1,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/can_r1_and_r2_swap_with_help_from_r3_FALSE.json,32,27.008292,6256.867188,1
prismlike_rc4_2,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/everyone_starts_home_TRUE.json,1,0.016256,8.625000,62
prismlike_rc4_2,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/everyone_starts_home_TRUE.json,2,0.018207,8.613281,55
prismlike_rc4_2,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/everyone_starts_home_TRUE.json,4,0.019278,8.691406,52
prismlike_rc4_2,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/everyone_starts_home_TRUE.json,8,0.019325,8.769531,52
prismlike_rc4_2,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/everyone_starts_home_TRUE.json,16,0.020724,9.398438,49
prismlike_rc4_2,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/everyone_starts_home_TRUE.json,32,0.025952,11.042969,39
prismlike_rc4_3,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,1,499.184775,6428.875000,1
prismlike_rc4_3,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,2,237.348636,6053.519531,1
prismlike_rc4_3,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,4,113.898351,5711.144531,1
prismlike_rc4_3,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,8,61.329511,5845.117188,1
prismlike_rc4_3,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,16,32.665520,5920.945312,1
prismlike_rc4_3,robot_grid/prismlike_robot_grid_N4.lcgs,robot_grid/exist_path_to_targets_with_no_crashes_TRUE.json,32,23.667256,6649.718750,1
